formatted_address,latitude,longitude,google_place_id,input_string,response
"Plot 532-107, Dubai Industrial City, Saih Shuaib 3 - مجمع دبي للمعرفة - دبي - United Arab Emirates",24.8531347,55.0729146,ChIJQ3X7ykoKXz4RLiZWgoH1og8,"Saih Shuaib 3 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}, {'long_name': 'مجمع دبي للمعرفة', 'short_name': 'مجمع دبي للمعرفة', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}], 'formatted_address': 'Plot 532-107, Dubai Industrial City, Saih Shuaib 3 - مجمع دبي للمعرفة - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 24.8531347, 'lng': 55.0729146}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 24.8544836802915, 'lng': 55.0742635802915}, 'southwest': {'lat': 24.8517857197085, 'lng': 55.0715656197085}}}, 'place_id': 'ChIJQ3X7ykoKXz4RLiZWgoH1og8', 'plus_code': {'compound_code': 'V33F+75 Dubai - United Arab Emirates', 'global_code': '7HPQV33F+75'}, 'types': ['establishment', 'point_of_interest']}, {'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'مجمع دبي للمعرفة', 'short_name': 'مجمع دبي للمعرفة', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Plot 532-107, Dubai Industrial City, Saih Shuaib 3, United Arab Emirates Po. Box #: - مجمع دبي للمعرفة - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 24.8531557, 'lng': 55.0734024}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 24.8545046802915, 'lng': 55.0747513802915}, 'southwest': {'lat': 24.8518067197085, 'lng': 55.0720534197085}}}, 'place_id': 'ChIJcS-TzUoKXz4Rx8skqsRoFDc', 'plus_code': {'global_code': '7HPQV33F+79'}, 'types': ['establishment', 'point_of_interest']}], 'status': 'OK'}"
"Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates",25.0081604,55.1565546,ChIJAauOmZhdXz4R_4P3Di3BCRw,"Dubai Investment Park Second ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'قرية المجتمع الخضراء', 'short_name': 'قرية المجتمع الخضراء', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0081604, 'lng': 55.15655460000001}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0095093802915, 'lng': 55.15790358029151}, 'southwest': {'lat': 25.0068114197085, 'lng': 55.15520561970851}}}, 'place_id': 'ChIJAauOmZhdXz4R_4P3Di3BCRw', 'plus_code': {'compound_code': '2554+7J Dubai - United Arab Emirates', 'global_code': '7HQQ2554+7J'}, 'types': ['establishment', 'lodging', 'point_of_interest']}], 'status': 'OK'}"
Warsan 3 - Dubai - United Arab Emirates,25.1588548,55.463777,ChIJZ4K-YztiXz4Rv1ScuTJ5RZw,"Al Warsan Third ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Warsan 3', 'short_name': 'Warsan 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Warsan 3 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1684361, 'lng': 55.4914284}, 'southwest': {'lat': 25.1349504, 'lng': 55.4386426}}, 'location': {'lat': 25.1588548, 'lng': 55.463777}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1684361, 'lng': 55.4914284}, 'southwest': {'lat': 25.1349504, 'lng': 55.4386426}}}, 'place_id': 'ChIJZ4K-YztiXz4Rv1ScuTJ5RZw', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Plot 548-597 Dubai Investment Park 2 - مجمع دبي للإستثمار - دبي - United Arab Emirates,24.9822565,55.2108,ChIJXTP0zuJrXz4RsCryr-7UQg0,"Dubai Investment Park First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'مجمع دبي للإستثمار', 'short_name': 'مجمع دبي للإستثمار', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Plot 548-597 Dubai Investment Park 2 - مجمع دبي للإستثمار - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 24.9822565, 'lng': 55.21080000000001}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 24.9836054802915, 'lng': 55.21214898029151}, 'southwest': {'lat': 24.9809075197085, 'lng': 55.20945101970851}}}, 'place_id': 'ChIJXTP0zuJrXz4RsCryr-7UQg0', 'plus_code': {'compound_code': 'X6J6+W8 Dubai - United Arab Emirates', 'global_code': '7HPQX6J6+W8'}, 'types': ['electronics_store', 'establishment', 'home_goods_store', 'point_of_interest', 'store']}], 'status': 'OK'}"
Al Yufrah 2 Claret at AKOYA - أكويا - دبي - United Arab Emirates,24.9976352,55.3922112,ChIJ3-hQfvJ7Xz4ROuNQoVnsz5g,"Al Yufrah 2 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'أكويا', 'short_name': 'أكويا', 'types': ['neighborhood', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Yufrah 2 Claret at AKOYA - أكويا - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 24.9976352, 'lng': 55.3922112}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 24.9989841802915, 'lng': 55.3935601802915}, 'southwest': {'lat': 24.9962862197085, 'lng': 55.3908622197085}}}, 'place_id': 'ChIJ3-hQfvJ7Xz4ROuNQoVnsz5g', 'plus_code': {'compound_code': 'X9XR+3V Dubai - United Arab Emirates', 'global_code': '7HPQX9XR+3V'}, 'types': ['establishment', 'lodging', 'point_of_interest']}], 'status': 'OK'}"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Wadi Al Safa 7 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Wadi Al Safa', 'short_name': 'Wadi Al Safa', 'types': ['establishment', 'park', 'point_of_interest']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0792907, 'lng': 55.2893947}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0806396802915, 'lng': 55.29074368029149}, 'southwest': {'lat': 25.07794171970849, 'lng': 55.2880457197085}}}, 'place_id': 'ChIJV5ztqQtvXz4RpUwrydeV-b8', 'plus_code': {'compound_code': '37HQ+PQ Dubai - United Arab Emirates', 'global_code': '7HQQ37HQ+PQ'}, 'types': ['establishment', 'park', 'point_of_interest']}], 'status': 'OK'}"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Wadi Al Safa 3 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Wadi Al Safa', 'short_name': 'Wadi Al Safa', 'types': ['establishment', 'park', 'point_of_interest']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0792907, 'lng': 55.2893947}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0806396802915, 'lng': 55.29074368029149}, 'southwest': {'lat': 25.07794171970849, 'lng': 55.2880457197085}}}, 'place_id': 'ChIJV5ztqQtvXz4RpUwrydeV-b8', 'plus_code': {'compound_code': '37HQ+PQ Dubai - United Arab Emirates', 'global_code': '7HQQ37HQ+PQ'}, 'types': ['establishment', 'park', 'point_of_interest']}], 'status': 'OK'}"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Wadi Al Safa 2 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Wadi Al Safa', 'short_name': 'Wadi Al Safa', 'types': ['establishment', 'park', 'point_of_interest']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0792907, 'lng': 55.2893947}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0806396802915, 'lng': 55.29074368029149}, 'southwest': {'lat': 25.07794171970849, 'lng': 55.2880457197085}}}, 'place_id': 'ChIJV5ztqQtvXz4RpUwrydeV-b8', 'plus_code': {'compound_code': '37HQ+PQ Dubai - United Arab Emirates', 'global_code': '7HQQ37HQ+PQ'}, 'types': ['establishment', 'park', 'point_of_interest']}], 'status': 'OK'}"
"Nad Hessa,Dubai Silicon Oasis - Dubai Silicon OasisIndustrial Area - Dubai - United Arab Emirates",25.1236362,55.3779431,ChIJyzAphhVkXz4RSyfjsuMG4_g,"Nadd Hessa ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Industrial Area', 'short_name': 'Industrial Area', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai Silicon Oasis', 'short_name': 'Dubai Silicon Oasis', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Nad Hessa,Dubai Silicon Oasis - Dubai Silicon OasisIndustrial Area - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.1236362, 'lng': 55.3779431}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.12498518029151, 'lng': 55.3792920802915}, 'southwest': {'lat': 25.1222872197085, 'lng': 55.3765941197085}}}, 'place_id': 'ChIJyzAphhVkXz4RSyfjsuMG4_g', 'plus_code': {'compound_code': '49FH+F5 Dubai - United Arab Emirates', 'global_code': '7HQQ49FH+F5'}, 'types': ['establishment', 'point_of_interest']}], 'status': 'OK'}"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Wadi Al Safa 5 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Wadi Al Safa', 'short_name': 'Wadi Al Safa', 'types': ['establishment', 'park', 'point_of_interest']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0792907, 'lng': 55.2893947}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0806396802915, 'lng': 55.29074368029149}, 'southwest': {'lat': 25.07794171970849, 'lng': 55.2880457197085}}}, 'place_id': 'ChIJV5ztqQtvXz4RpUwrydeV-b8', 'plus_code': {'compound_code': '37HQ+PQ Dubai - United Arab Emirates', 'global_code': '7HQQ37HQ+PQ'}, 'types': ['establishment', 'park', 'point_of_interest']}], 'status': 'OK'}"
Lehbab First Park - Unnamed Road - Dubai - United Arab Emirates,25.0567924,55.5906305,ChIJ57KTTyOE9T4RajLwA2orOwA,"Lehbab First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Lehbab First Park', 'short_name': 'Lehbab First Park', 'types': ['establishment', 'park', 'point_of_interest', 'tourist_attraction']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Lehbab First Park - Unnamed Road - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.0567924, 'lng': 55.5906305}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0581413802915, 'lng': 55.59197948029149}, 'southwest': {'lat': 25.0554434197085, 'lng': 55.5892815197085}}}, 'place_id': 'ChIJ57KTTyOE9T4RajLwA2orOwA', 'plus_code': {'compound_code': '3H4R+P7 Lahbab - Dubai - United Arab Emirates', 'global_code': '7HQQ3H4R+P7'}, 'types': ['establishment', 'park', 'point_of_interest', 'tourist_attraction']}], 'status': 'OK'}"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Wadi Al Safa 4 ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Wadi Al Safa', 'short_name': 'Wadi Al Safa', 'types': ['establishment', 'park', 'point_of_interest']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0792907, 'lng': 55.2893947}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0806396802915, 'lng': 55.29074368029149}, 'southwest': {'lat': 25.07794171970849, 'lng': 55.2880457197085}}}, 'place_id': 'ChIJV5ztqQtvXz4RpUwrydeV-b8', 'plus_code': {'compound_code': '37HQ+PQ Dubai - United Arab Emirates', 'global_code': '7HQQ37HQ+PQ'}, 'types': ['establishment', 'park', 'point_of_interest']}], 'status': 'OK'}"
"Dubai bypass road, Al Ruwayyah - Dubai-Al Ain Rd - دبي - United Arab Emirates",25.0888672,55.4028164,ChIJjXy70p9kXz4RCaOesIplqYg,"Al Rowaiyah First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Dubai-Al Ain Rd', 'short_name': 'Dubai-Al Ain Rd', 'types': ['route']}, {'long_name': 'Al Ruwayyah', 'short_name': 'Al Ruwayyah', 'types': ['locality', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Dubai bypass road, Al Ruwayyah - Dubai-Al Ain Rd - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0888672, 'lng': 55.4028164}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0902161802915, 'lng': 55.4041653802915}, 'southwest': {'lat': 25.0875182197085, 'lng': 55.4014674197085}}}, 'place_id': 'ChIJjXy70p9kXz4RCaOesIplqYg', 'plus_code': {'compound_code': '3CQ3+G4 Dubai - United Arab Emirates', 'global_code': '7HQQ3CQ3+G4'}, 'types': ['establishment', 'point_of_interest']}, {'address_components': [{'long_name': 'Al Aweer', 'short_name': 'Al Aweer', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Aweer - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.1449353, 'lng': 55.501084}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.1462842802915, 'lng': 55.5024329802915}, 'southwest': {'lat': 25.1435863197085, 'lng': 55.4997350197085}}}, 'place_id': 'ChIJJTsL59qJ9T4RTdjU9AczyMs', 'plus_code': {'compound_code': '4GV2+XC Al Aweer - Dubai - United Arab Emirates', 'global_code': '7HQQ4GV2+XC'}, 'types': ['establishment', 'point_of_interest']}], 'status': 'OK'}"
Unnamed Rd - منطقة جبل علي الصناعيةJebel Ali Industrial - دبي - United Arab Emirates,25.0084238,55.1094868,ChIJ0ZafpewSXz4Rk5lX9-iZwFQ,"Jabal Ali Industrial Third ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'Jebel Ali Industrial', 'short_name': 'Jebel Ali Industrial', 'types': ['neighborhood', 'political']}, {'long_name': 'منطقة جبل علي الصناعية', 'short_name': 'منطقة جبل علي الصناعية', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Unnamed Rd - منطقة جبل علي الصناعيةJebel Ali Industrial - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.0084238, 'lng': 55.1094868}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0097727802915, 'lng': 55.1108357802915}, 'southwest': {'lat': 25.0070748197085, 'lng': 55.1081378197085}}}, 'partial_match': True, 'place_id': 'ChIJ0ZafpewSXz4Rk5lX9-iZwFQ', 'plus_code': {'compound_code': '2455+9Q Dubai - United Arab Emirates', 'global_code': '7HQQ2455+9Q'}, 'types': ['establishment', 'point_of_interest']}], 'status': 'OK'}"
E311 - Dubai Production CityCity Centre Meaisem - Dubai - United Arab Emirates,25.0403413,55.1968157,ChIJk79DPbptXz4RGHTZvtyE87s,"Me'Aisem First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'E311', 'short_name': 'E311', 'types': ['route']}, {'long_name': 'City Centre Meaisem', 'short_name': 'City Centre Meaisem', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai Production City', 'short_name': 'Dubai Production City', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'E311 - Dubai Production CityCity Centre Meaisem - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.0403413, 'lng': 55.19681569999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.0416902802915, 'lng': 55.19816468029149}, 'southwest': {'lat': 25.03899231970849, 'lng': 55.1954667197085}}}, 'place_id': 'ChIJk79DPbptXz4RGHTZvtyE87s', 'plus_code': {'compound_code': '25RW+4P Dubai - United Arab Emirates', 'global_code': '7HQQ25RW+4P'}, 'types': ['establishment', 'point_of_interest', 'shopping_mall']}], 'status': 'OK'}"
